symbol,timestamp,open,high,low,close,adjusted close,volume,dividend amount
A,2001-12-31,27.7000,30.8700,26.9000,28.5100,18.5996,48822900,0.0000
A,2001-11-30,22.1200,27.5900,22.0600,27.2700,17.7906,73904000,0.0000
A,2001-10-31,19.1500,24.7900,18.7200,22.2700,14.5287,38725900,0.0000
A,2001-09-28,26.3500,26.9500,18.0000,19.5500,12.7542,33454000,0.0000
A,2001-08-31,29.5000,32.7000,24.3000,26.5000,17.2883,38683600,0.0000
A,2001-07-31,32.5000,33.5000,26.2000,28.6100,18.6648,34680900,0.0000
A,2001-06-29,34.5000,36.4500,27.2500,32.5000,21.2026,46586800,0.0000
A,2001-05-31,37.9000,41.1800,32.2500,33.5400,21.8811,47883700,0.0000
A,2001-04-30,32.2500,41.0000,25.0000,39.0100,25.4496,46792200,0.0000
A,2001-03-30,35.9000,42.3800,29.6000,30.7300,20.0479,63259500,0.0000
A,2001-02-28,53.4000,55.0000,35.5500,36.0000,23.4860,58088200,0.0000
A,2001-01-31,53.8800,68.0000,47.5600,54.5500,35.5878,56503600,0.0000
A,2000-12-29,52.9400,59.8800,49.8800,54.7500,35.7182,50547300,0.0000
A,2000-11-30,46.0000,54.0000,38.0600,52.1900,34.0481,59800600,0.0000
A,2000-10-31,49.1300,58.6300,39.2500,46.3100,30.2121,67459500,0.0000
A,2000-09-29,60.6900,62.6900,44.3800,48.9400,31.9279,44178100,0.0000
A,2000-08-31,40.6900,64.0000,38.1900,61.0000,39.7957,91389000,0.0000
A,2000-07-31,74.0000,80.9400,39.5000,40.7500,26.5848,115131400,0.0000
A,2000-06-30,74.4400,83.7500,62.0000,73.7500,48.1136,128321200,0.0000
A,2000-05-31,88.6300,104.1000,54.0000,73.6300,48.0353,77277100,0.0000
A,2000-04-28,103.0000,125.0000,73.0600,88.6300,57.8211,32950700,0.0000
A,2000-03-31,104.5000,162.0000,90.0000,104.0000,67.8483,41258700,0.0000
A,2000-02-29,66.2500,115.4000,66.2500,103.9000,67.7831,23560800,0.0000
A,2000-01-31,78.7500,78.9400,58.1300,66.1900,43.1815,32103600,0.0000
A,1999-12-31,42.1900,80.0000,41.0000,77.3100,50.4361,47860100,0.0000
AA,2023-08-30,35.4800,35.6600,27.7600,29.5100,29.5100,116721019,0.1000
AA,2023-07-31,34.5000,37.1700,31.8300,36.1900,36.0841,119825107,0.0000
AA,2023-06-30,32.0000,37.7400,31.5201,33.9300,33.8307,102521931,0.0000
AA,2023-05-31,37.6600,38.2000,31.1400,31.7200,31.6271,83339721,0.1000
AA,2023-04-28,42.5600,42.9500,35.0200,37.1400,36.9314,91788197,0.0000
AA,2023-03-31,51.2900,55.7400,38.5100,42.5600,42.3210,130002646,0.1000
AA,2023-02-28,52.1000,55.4000,45.2700,48.9400,48.5747,90307983,0.0000
AA,2023-01-31,45.7700,57.6090,44.1400,52.2400,51.8501,107250774,0.0000
AA,2022-12-30,50.0400,51.2500,41.8200,45.4700,45.1306,85279789,0.0000
AA,2022-11-30,40.7700,50.7599,36.5119,50.1300,49.7558,127536829,0.0000
AA,2022-10-31,34.3500,43.0800,34.0000,39.0300,38.7387,191304727,0.1000
AA,2022-09-30,47.6950,53.7900,33.5500,33.6600,33.3234,166629068,0.0000
AA,2022-08-31,49.8800,58.2350,47.2000,49.4800,48.9852,113953936,0.1000
AA,2022-07-29,44.8850,51.0150,39.5650,50.8900,50.2777,127034824,0.0000
AA,2022-06-30,61.1350,65.8989,44.2700,45.5800,45.0316,132889418,0.0000
AA,2022-05-31,67.0000,68.1700,53.3400,61.7200,60.9774,156731444,0.1000
AA,2022-04-29,91.6900,93.5800,62.4600,67.8000,66.8733,142115092,0.0000
AA,2022-03-31,77.8900,98.0900,69.9300,90.0300,88.7995,202557200,0.1000
AA,2022-02-28,57.9900,80.5799,56.7300,75.3400,74.2234,156760501,0.0000
AA,2022-01-31,60.2400,64.3700,53.2600,56.7100,55.8695,149124338,0.0000
AA,2021-12-31,47.8900,61.5900,43.2600,59.5800,58.6969,194243527,0.0000
AA,2021-11-30,46.2200,52.8600,45.2100,46.5300,45.8404,164909239,0.0000
AA,2021-10-29,49.4600,57.5700,45.3800,45.9500,45.2690,187972457,0.1000
AA,2021-09-30,43.7100,52.4500,42.4500,48.9400,48.1111,170456725,0.0000
AA,2021-08-31,40.2200,45.7905,36.6085,44.3700,43.6185,152301719,0.0000
AA,2021-07-30,37.4000,40.6600,30.9950,40.1500,39.4699,171600767,0.0000
AA,2021-06-30,40.2000,41.1550,31.9000,36.8400,36.2160,174015841,0.0000
AA,2021-05-28,37.1800,44.4200,34.9400,39.6700,38.9981,140196472,0.0000
AA,2021-04-30,32.2000,38.0700,30.0250,36.6400,36.0194,136855144,0.0000
AA,2021-03-31,25.6700,34.2900,25.4000,32.4900,31.9397,170326991,0.0000
AA,2021-02-26,18.4900,27.8000,17.7800,24.5500,24.1342,122203002,0.0000
AA,2021-01-29,23.6200,26.2000,17.3000,18.0000,17.6951,124151429,0.0000
AA,2020-12-31,20.4800,24.1700,20.4600,23.0500,22.6596,113969003,0.0000
AA,2020-11-30,13.1000,21.1900,12.8600,19.9000,19.5629,110670335,0.0000
AA,2020-10-30,11.6900,14.1400,10.9800,12.9200,12.7012,129374543,0.0000
AA,2020-09-30,14.6400,15.1800,11.3000,11.6300,11.4330,106250952,0.0000
AA,2020-08-31,13.0800,16.0700,12.9200,14.6200,14.3724,104729380,0.0000
AA,2020-07-31,11.1800,13.8600,10.4310,13.0000,12.7798,167631860,0.0000
AA,2020-06-30,9.2100,13.8600,9.1500,11.2400,11.0496,205898757,0.0000
AA,2020-05-29,7.8600,10.6700,6.3800,9.2100,9.0540,184894364,0.0000
AA,2020-04-30,5.9600,8.8950,5.7100,8.1500,8.0120,220872069,0.0000
AA,2020-03-31,14.0200,14.0400,5.1600,6.1600,6.0557,216816551,0.0000
AA,2020-02-28,14.0100,16.8000,12.8300,13.8700,13.6351,109195565,0.0000
AA,2020-01-31,21.8600,21.8600,13.6200,13.9500,13.7137,149996038,0.0000
AA,2019-12-31,20.4700,21.9200,19.5200,21.5100,21.1457,75338384,0.0000
AA,2019-11-29,21.0300,23.4650,20.0000,20.3500,20.0053,68003409,0.0000
AA,2019-10-31,20.1900,21.7700,18.1860,20.7900,20.4379,105999601,0.0000
AA,2019-09-30,17.6300,23.3250,17.0900,20.0700,19.7301,74780779,0.0000
AA,2019-08-30,22.2700,22.4500,16.4600,17.9300,17.6263,76294068,0.0000
AA,2019-07-31,23.6700,24.6300,21.1600,22.4900,22.1091,78333064,0.0000
AA,2019-06-28,21.0500,23.4200,20.8200,23.4100,23.0135,65424797,0.0000
AA,2019-05-31,26.7000,27.1000,21.0200,21.1900,20.8311,71860501,0.0000
AA,2019-04-30,28.6800,29.7300,25.7100,26.6800,26.2281,79710835,0.0000
AA,2019-03-29,29.6800,30.2000,26.5100,28.1600,27.6830,63693077,0.0000
AA,2019-02-28,29.7000,31.4500,26.5100,29.5000,29.0003,71367266,0.0000
AA,2019-01-31,25.9550,30.2800,25.4800,29.6800,29.1773,99769199,0.0000
AA,2018-12-31,32.9000,33.4690,25.0100,26.5800,26.1298,60167956,0.0000
AA,2018-11-30,35.4400,37.9400,30.9420,31.8100,31.2712,70884889,0.0000
AA,2018-10-31,40.7500,45.4500,33.0800,34.9900,34.3973,114310585,0.0000
AA,2018-09-28,43.8800,44.0000,39.5800,40.4000,39.7157,75514058,0.0000
AA,2018-08-31,43.0100,45.6500,40.6900,44.6700,43.9134,79803846,0.0000
AA,2018-07-31,46.4600,48.8700,40.0300,43.2700,42.5371,91057345,0.0000
AA,2018-06-29,48.3900,50.5900,43.3500,46.8800,46.0860,60581517,0.0000
AA,2018-05-31,51.0400,55.3800,46.8200,48.0700,47.2558,73505908,0.0000
AA,2018-04-30,44.8600,62.3500,43.8000,51.2000,50.3328,123262782,0.0000
AA,2018-03-29,45.9300,49.8500,43.6860,44.9600,44.1985,68115057,0.0000
AA,2018-02-28,51.4100,52.5000,44.1500,44.9700,44.2083,74754638,0.0000
AA,2018-01-31,54.0600,57.5000,51.2500,52.0200,51.1389,101849007,0.0000
AA,2017-12-29,41.8200,54.6100,40.2700,53.8700,52.9576,80011350,0.0000
AA,2017-11-30,48.9100,49.2700,40.2200,41.5100,40.8069,84254592,0.0000
AA,2017-10-31,46.4300,50.3100,46.0100,47.7800,46.9707,82527188,0.0000
AA,2017-09-29,44.2100,47.9500,42.2400,46.6200,45.8304,84638899,0.0000
AA,2017-08-31,36.4600,44.1000,35.9100,43.8800,43.1368,80352273,0.0000
AA,2017-07-31,32.9400,37.6100,32.9150,36.4000,35.7835,71971100,0.0000
AA,2017-06-30,32.8400,34.0000,29.5500,32.6500,32.0970,77022130,0.0000
AA,2017-05-31,33.9500,34.3300,30.4200,32.9400,32.3821,82468845,0.0000
AA,2017-04-28,34.6200,37.2000,30.4500,33.7300,33.1587,105695975,0.0000
AA,2017-03-31,35.9300,38.1700,31.2900,34.4000,33.8173,98520140,0.0000
AA,2017-02-28,36.5800,39.7800,33.3500,34.5900,34.0041,88427040,0.0000
AA,2017-01-31,28.6000,38.9400,28.1700,36.4500,35.8326,93220919,0.0000
AA,2016-12-30,28.8400,32.3500,28.0100,28.0800,27.6044,80272270,0.0000
AA,2016-11-30,22.1000,32.1900,21.7800,28.9700,28.4793,150645975,0.0900
AAA,2023-08-30,24.5905,24.8800,24.5905,24.8700,24.8700,59752,0.1357
AAA,2023-07-31,24.5700,25.0900,24.5400,24.7800,24.6443,22579,0.1242
AAA,2023-06-30,24.4410,24.6900,24.4410,24.6600,24.4015,15559,0.1309
AAA,2023-05-31,24.5500,24.6000,24.4900,24.5800,24.1930,7547,0.1213
AAA,2023-04-28,24.3800,24.6500,24.3800,24.6150,24.1081,11793,0.0000
AAA,2023-03-31,24.5200,24.6000,24.3750,24.4650,23.9612,7085,0.2344
AAA,2023-02-28,24.5150,24.7290,24.5050,24.6200,23.8839,8930,0.1125
AAA,2023-01-31,24.3650,24.6100,24.3650,24.6100,23.7651,9396,0.0000
AAA,2022-12-30,24.2850,24.4700,24.2850,24.3700,23.5334,13065,0.2089
AAA,2022-11-30,24.1050,24.3800,24.0803,24.3800,23.3421,18006,0.0896
AAA,2022-10-31,24.0750,24.2700,24.0300,24.1850,23.0697,27295,0.0726
AAA,2022-09-30,24.3600,24.4100,24.1808,24.2050,23.0193,2115,0.0785
AAA,2022-08-31,24.2500,24.4600,24.2500,24.4100,23.1397,3881,0.0570
AAA,2022-07-29,24.2900,24.3350,24.2000,24.3000,22.9814,101797,0.0390
AAA,2022-06-30,24.4250,24.5300,24.1900,24.3000,22.9446,13338,0.0420
AAA,2022-05-31,24.7600,24.7600,24.4300,24.4650,23.0607,38632,0.0290
AAA,2022-04-29,24.7700,24.9100,24.6000,24.8250,23.3727,42466,0.0230
AAA,2022-03-31,24.9771,24.9800,24.7750,24.8253,23.3513,24782,0.0210
AAA,2022-02-28,24.9900,25.0300,24.8801,24.8900,23.3925,48124,0.0164
AAA,2022-01-31,25.0000,25.0100,24.9700,25.0100,23.4898,56029,0.0000
AAA,2021-12-31,25.0000,25.0600,24.9800,25.0200,23.4992,184951,0.0397
AAA,2021-11-30,24.9900,25.0600,24.9800,25.0400,23.4807,45320,0.0210
AAA,2021-10-29,25.0000,25.0200,24.9900,25.0000,23.4235,23352,0.0210
AAA,2021-09-30,24.9907,25.0300,24.9900,25.0100,23.4132,7381,0.0000
AAA,2021-08-31,25.0000,25.0300,24.9901,25.0050,23.4085,8051,0.0430
AAA,2021-07-30,24.9950,25.0299,24.9800,25.0250,23.3870,15009,0.0240
AAA,2021-06-30,25.0000,25.0400,24.9700,25.0250,23.3646,26444,0.0240
AAA,2021-05-28,25.0050,25.2000,24.9100,25.0050,23.3235,69580,0.0270
AAA,2021-04-30,25.0400,25.1250,25.0200,25.0400,23.3310,26131,0.0000
AAA,2021-03-31,25.0500,25.1000,25.0400,25.0400,23.3310,67369,0.0435
AAA,2021-02-26,25.1399,25.4000,24.8400,25.0700,23.3184,25663,0.0220
AAA,2021-01-29,25.0650,25.1700,25.0650,25.1450,23.3677,30105,0.0000
AAA,2020-12-31,25.0390,25.0900,25.0200,25.0700,23.2980,27325,0.0452
AAA,2020-11-30,24.9000,25.0500,24.8700,25.0500,23.2375,64117,0.0225
AAA,2020-10-30,24.9300,24.9620,24.8800,24.9500,23.1238,119891,0.0130
AAAU,2023-08-31,19.3100,19.3500,18.6800,19.2250,19.2250,26381196,0.0000
AAAU,2023-07-31,19.0700,19.6700,18.8600,19.4650,19.4650,18619797,0.0000
AAAU,2023-06-30,19.5150,19.6600,18.7699,19.0350,19.0350,28988590,0.0000
AAAU,2023-05-31,19.8600,20.4300,19.2200,19.4650,19.4650,25871595,0.0000
AAAU,2023-04-28,19.6200,20.3200,19.5500,19.7300,19.7300,49440082,0.0000
AAAU,2023-03-31,18.2400,19.8700,17.9800,19.5497,19.5497,42622392,0.0000
AAAU,2023-02-28,19.1700,19.3900,17.9400,18.1200,18.1200,33329821,0.0000
AAAU,2023-01-31,18.2700,19.3200,18.1100,19.1300,19.1300,11269262,0.0000
AAAU,2022-12-30,17.8500,18.1900,17.5250,18.0900,18.0900,13314038,0.0000
AAAU,2022-11-30,16.3900,17.7204,16.0550,17.5600,17.5600,41210112,0.0000
AAAU,2022-10-31,16.5600,17.1600,16.1250,16.1950,16.1950,8851277,0.0000
AAAU,2022-09-30,16.8500,17.2203,16.0950,16.4950,16.4950,35198408,0.0000
AAAU,2022-08-31,17.5800,17.8901,16.9700,16.9700,16.9700,44192036,0.0000
AAAU,2022-07-29,17.8000,17.9650,16.8400,17.4900,17.4900,20664482,0.0000
AAAU,2022-06-30,18.3300,18.6350,17.9200,17.9400,17.9400,26516548,0.0000
AAAU,2022-05-31,18.5000,18.9200,17.8999,18.2350,18.2350,37897507,0.0000
AAAU,2022-04-29,19.1300,19.8101,18.6899,18.8350,18.8350,21618371,0.0000
AAAU,2022-03-31,19.0700,20.5700,18.8200,19.2300,19.2300,31308041,0.0000
AAAU,2022-02-28,17.9300,19.4400,17.7799,18.9900,18.9900,9345580,0.0000
AAAU,2022-01-31,17.9700,18.4199,17.7100,17.8850,17.8850,19066582,0.0000
AAAU,2021-12-31,17.7400,18.1900,17.4500,18.1800,18.1800,3652683,0.0000
AAAU,2021-11-30,17.8000,18.5750,17.4900,17.6100,17.6100,5742017,0.0000
AAAU,2021-10-29,17.4800,18.0200,17.3900,17.7300,17.7300,3962184,0.0000
AAAU,2021-09-30,18.0600,18.2333,17.1250,17.4600,17.4600,5282823,0.0000
AAAU,2021-08-31,18.0100,18.2200,17.0878,18.0600,18.0600,5965299,0.0000
AAAU,2021-07-30,17.7100,18.2300,17.6000,18.0600,18.0600,6328340,0.0000
AAAU,2021-06-30,18.9900,19.0000,17.4400,17.6000,17.6000,8129783,0.0000
AAAU,2021-05-28,17.8000,18.9800,17.6300,18.9450,18.9450,7881864,0.0000
AAAU,2021-04-30,17.1600,17.8900,17.1400,17.6000,17.6000,9491953,0.0000
AAAU,2021-03-31,17.3000,17.4350,16.6900,16.9900,16.9900,12797543,0.0000
AAAU,2021-02-26,18.5800,18.6100,17.1000,17.1900,17.1900,14252505,0.0000
AAAU,2021-01-29,19.3300,19.4400,18.1600,18.3500,18.3500,17895419,0.0000
AAAU,2020-12-31,18.0200,18.9400,17.9741,18.9400,18.9400,8388046,0.0000
AAAU,2020-11-30,18.8400,19.4790,17.6200,17.6900,17.6900,14113169,0.0000
AAAU,2020-10-30,18.9700,19.2400,18.5500,18.7100,18.7100,10764657,0.0000
AAAU,2020-09-30,19.8500,19.8500,18.4500,18.8000,18.8000,15710092,0.0000
AAAU,2020-08-31,19.6400,20.6250,19.0099,19.6100,19.6100,13519535,0.0000
AAAU,2020-07-31,17.7300,19.7450,17.5400,19.6900,19.6900,10497435,0.0000
AAAU,2020-06-30,17.3000,17.8000,16.6650,17.7800,17.7800,6455363,0.0000
AAAU,2020-05-29,16.7200,17.5300,16.7200,17.2700,17.2700,7324839,0.0000
AAAU,2020-04-30,15.7400,17.4300,15.6800,16.8400,16.8400,6988257,0.0000
AAAU,2020-03-31,15.9000,16.8500,14.4900,15.7200,15.7200,6647100,0.0000
AAAU,2020-02-28,15.7400,16.8000,15.4600,15.7300,15.7300,2214617,0.0000
AAAU,2020-01-31,15.2400,15.8500,15.2000,15.8300,15.8300,1565635,0.0000
AAAU,2019-12-31,14.5500,15.2100,14.5500,15.1500,15.1500,1354746,0.0000
AAAU,2019-11-29,15.0700,15.1300,14.4250,14.6050,14.6050,973898,0.0000
AAAU,2019-10-31,14.6100,15.1577,14.5901,15.0800,15.0800,2526119,0.0000
AAAU,2019-09-30,15.3500,15.5343,14.6208,14.7192,14.7192,2000003,0.0000
AAAU,2019-08-30,14.0300,15.9153,14.0200,15.2100,15.2100,1996716,0.0000
AAAU,2019-07-31,13.8000,14.4600,13.7500,14.1009,14.1009,992968,0.0000
AAAU,2019-06-28,13.1300,14.3372,12.8169,14.1000,14.1000,1509527,0.0000
AAAU,2019-05-31,12.8100,13.0500,12.6570,13.0450,13.0450,644808,0.0000
AAAU,2019-04-30,12.9600,13.0768,12.6700,12.8250,12.8250,316386,0.0000
AAAU,2019-03-29,13.0500,13.2266,12.8101,12.9100,12.9100,350532,0.0000
AAAU,2019-02-28,13.2100,13.4500,13.0300,13.1200,13.1200,316550,0.0000
AAAU,2019-01-31,12.8700,13.2400,12.7600,13.1850,13.1850,1411657,0.0000
AAAU,2018-12-31,12.3200,14.8500,12.2900,12.8200,12.8200,1575076,0.0000
AAAU,2018-11-30,12.3000,12.3600,11.9900,12.2100,12.2100,582301,0.0000
AAAU,2018-10-31,11.8786,12.4200,11.8300,12.1700,12.1700,1426104,0.0000
AAAU,2018-09-28,11.9100,12.1200,11.8300,11.9200,11.9200,4217805,0.0000
AAC,2023-08-31,10.6500,10.7000,10.6100,10.6900,10.6900,886809,0.0000
AAC,2023-07-31,10.5600,10.6500,10.5400,10.6500,10.6500,4382238,0.0000
AAC,2023-06-30,10.5000,10.5800,10.4800,10.5700,10.5700,14935751,0.0000
AAC,2023-05-31,10.3500,10.5000,10.3500,10.5000,10.5000,5619797,0.0000
AAC,2023-04-28,10.3200,10.3900,10.3200,10.3500,10.3500,3307155,0.0000
AAC,2023-03-31,10.2300,10.3500,10.2000,10.3200,10.3200,4404590,0.0000
AAC,2023-02-28,10.1900,10.2300,10.1518,10.2300,10.2300,5224063,0.0000
AAC,2023-01-31,10.0700,10.1800,10.0700,10.1600,10.1600,22525842,0.0000
AAC,2022-12-30,10.0200,10.1000,10.0200,10.0700,10.0700,28507528,0.0000
AAC,2022-11-30,9.9700,10.0300,9.9600,10.0200,10.0200,3582207,0.0000
AAC,2022-10-31,9.9300,9.9800,9.9250,9.9700,9.9700,3949524,0.0000
AAC,2022-09-30,9.8900,9.9500,9.8900,9.9300,9.9300,10159810,0.0000
AAC,2022-08-31,9.8700,9.9150,9.8600,9.9100,9.9100,7477839,0.0000
AAC,2022-07-29,9.8400,9.8800,9.8200,9.8700,9.8700,10219351,0.0000
AAC,2022-06-30,9.8100,9.8500,9.8050,9.8300,9.8300,4514494,0.0000
AAC,2022-05-31,9.8300,9.8700,9.7800,9.8100,9.8100,9919593,0.0000
AAC,2022-04-29,9.8200,9.8700,9.7900,9.8200,9.8200,4057285,0.0000
AAC,2022-03-31,9.7600,9.8200,9.7400,9.8100,9.8100,8106460,0.0000
AAC,2022-02-28,9.7100,9.7700,9.7000,9.7500,9.7500,4180960,0.0000
AAC,2022-01-31,9.7500,9.7900,9.7000,9.7200,9.7200,7822455,0.0000
AAC,2021-12-31,9.7800,9.8200,9.7300,9.7400,9.7400,4396948,0.0000
AAC,2021-11-30,9.8400,9.8600,9.7800,9.7900,9.7900,7072534,0.0000
AAC,2021-10-29,9.7400,9.8500,9.7400,9.8400,9.8400,5664555,0.0000
AAC,2021-09-30,9.7100,9.7900,9.6900,9.7400,9.7400,10818193,0.0000
AAC,2021-08-31,9.7800,9.7900,9.6600,9.7100,9.7100,3217798,0.0000
AAC,2021-07-30,9.7500,9.8400,9.7300,9.7800,9.7800,1699386,0.0000
AAC,2021-06-30,9.7700,9.8700,9.7200,9.7500,9.7500,8516023,0.0000
AAC,2021-05-28,9.8700,9.8950,9.7500,9.7700,9.7700,7890238,0.0000
AAC,2021-04-30,9.9800,10.0000,9.7400,9.8300,9.8300,4322945,0.0000
AAC-U,2023-08-31,10.8450,10.9000,10.7999,10.8200,10.8200,9295,0.0000
AAC-U,2023-07-31,10.7100,10.8450,10.6500,10.8450,10.8450,19699,0.0000
AAC-U,2023-06-30,10.5900,10.7000,10.5900,10.7000,10.7000,34782,0.0000
AAC-U,2023-05-31,10.5000,10.6500,10.5000,10.5900,10.5900,18177,0.0000
AAC-U,2023-04-28,10.4900,10.5300,10.4900,10.5000,10.5000,22789,0.0000
AAC-U,2023-03-31,10.2300,10.5800,10.2300,10.4900,10.4900,11703,0.0000
AAC-U,2023-02-28,10.2000,10.5807,10.2000,10.4170,10.4170,22705,0.0000
AAC-U,2023-01-31,10.1500,10.3000,10.1500,10.3000,10.3000,169447,0.0000
AAC-U,2022-12-30,10.0300,10.3100,10.0200,10.1700,10.1700,1287448,0.0000
AAC-U,2022-11-30,9.9700,10.0300,9.9700,10.0300,10.0300,113694,0.0000
AAC-U,2022-10-31,9.9200,9.9815,9.9200,9.9700,9.9700,536769,0.0000
AAC-U,2022-09-30,9.9202,9.9750,9.9000,9.9500,9.9500,152253,0.0000
AAC-U,2022-08-31,9.8700,9.9300,9.8600,9.9300,9.9300,203815,0.0000
AAC-U,2022-07-29,9.8700,9.9200,9.8200,9.8800,9.8800,143680,0.0000
AAC-U,2022-06-30,9.8400,9.8801,9.8100,9.8600,9.8600,151050,0.0000
AAC-U,2022-05-31,9.8900,9.9200,9.8000,9.8350,9.8350,591341,0.0000
AAC-U,2022-04-29,9.8500,9.9700,9.8000,9.9000,9.9000,222678,0.0000
AAC-U,2022-03-31,9.8350,9.8950,9.8000,9.8950,9.8950,926134,0.0000
AAC-U,2022-02-28,9.8300,9.8800,9.8000,9.8500,9.8500,170920,0.0000
AAC-U,2022-01-31,9.9700,9.9800,9.8000,9.8300,9.8300,673482,0.0000
AAC-U,2021-12-31,9.9900,10.0017,9.8400,9.9300,9.9300,518027,0.0000
AAC-U,2021-11-30,10.0500,10.1100,9.9900,10.0000,10.0000,983627,0.0000
AAC-U,2021-10-29,9.9500,10.1000,9.8700,10.0500,10.0500,2314706,0.0000
AAC-U,2021-09-30,9.8600,9.9500,9.8400,9.9002,9.9002,349678,0.0000
AAC-U,2021-08-31,9.9600,10.0250,9.8100,9.8673,9.8673,5122549,0.0000
AAC-U,2021-07-30,10.0000,10.0900,9.9590,10.0500,10.0500,1186015,0.0000
AAC-U,2021-06-30,9.9901,10.1200,9.9500,10.0000,10.0000,2577751,0.0000
AAC-U,2021-05-28,10.0500,10.0800,9.9300,10.0200,10.0200,2565817,0.0000
AAC-U,2021-04-30,10.0200,10.1500,9.9200,10.0600,10.0600,4315828,0.0000
AAC-U,2021-03-31,10.4000,10.4500,9.7400,10.0000,10.0000,16543119,0.0000